id_trades|trade_usd|kg|quantity|id_flow|id_year|id_quantity|id_code|id_country
529|1219741.0|54154.0|1981.0|2|9|1|6945|157
530|3166812.0||4524.0|1|9|1|6946|157
531|42029393.0|3782343.0|3023.0|2|9|1|6946|157
532|1881872.0||2.0|2|9|1|6947|157
533|8000987.0||9.0|1|22|1|6925|157
534|16099624.0|3839573.0|12.0|2|22|1|6925|157
535|73137096.0|58061069.0|5.0|1|22|1|6926|157
536|1214838.0|1995805.0|1.0|2|22|1|6926|157
537|93030112.0||17.0|1|22|1|6928|157
538|270401628.0|346752394.0|46.0|2|22|1|6928|157
539|1039766.0|78836.0|559.0|1|22|1|6931|157
540|126883.0|7900.0|106.0|2|22|1|6931|157
541|691561.0|52129.0|443.0|1|22|1|6933|157
542|479925.0|29478.0|170.0|2|22|1|6933|157
543|1712649.0|108554.0|53.0|1|22|1|6934|157
544|43450667.0|2014835.0|102.0|2|22|1|6934|157
545|5619284.0|442744.0|857.0|1|22|1|6935|157
546|3490660.0|226045.0|361.0|2|22|1|6935|157
547|950560.0||4.0|1|22|1|6936|157
548|100519.0||2.0|2|22|1|6936|157
549|112185.0|52195.0|1.0|1|22|1|6938|157
550|123427.0|26910.0|2.0|2|22|1|6938|157
551|293773727.0|27321001.0|1.0|2|22|1|6939|157
552|1199019.0||42.0|1|22|1|6940|157
553|48584.0|13536.0|1.0|2|22|1|6940|157
554|6254714.0|416228.0|469.0|1|22|1|6941|157
555|1987745.0||137.0|2|22|1|6941|157
556|5182882.0|249925.0|2818.0|1|22|1|6945|157
557|1707064.0|81705.0|1152.0|2|22|1|6945|157
558|2763371.0|352920.0|3631.0|1|22|1|6946|157
559|2184953.0|211059.0|1773.0|2|22|1|6946|157
560|7959982.0||2.0|2|22|1|6947|157
561|47377032.0||10.0|1|10|1|6925|157
562|10352850.0||5.0|2|10|1|6925|157
563|429632327.0||28.0|1|10|1|6926|157
564|218083502.0|292503057.0|10.0|2|10|1|6926|157
565|175412664.0||22.0|1|10|1|6928|157
566|228302947.0||24.0|2|10|1|6928|157
567|1101473.0|84993.0|911.0|1|10|1|6931|157
568|238307.0|14420.0|232.0|2|10|1|6931|157
569|403305.0|29015.0|98.0|1|10|1|6933|157
570|3375361.0|202418.0|96.0|2|10|1|6933|157
571|1224568.0|78583.0|19.0|1|10|1|6934|157
572|42024017.0|1946107.0|101.0|2|10|1|6934|157
573|5306809.0|434695.0|1380.0|1|10|1|6935|157
574|5723250.0|381625.0|420.0|2|10|1|6935|157
575|20550522.0|11216655.0|11.0|1|10|1|6936|157
576|2538753.0||4.0|2|10|1|6936|157
577|1319592.0|305101.0|4.0|1|10|1|6938|157
578|200717597.0|34438070.0|1.0|2|10|1|6939|157
579|1417983.0||41.0|1|10|1|6940|157
580|4555874.0|321194.0|121.0|1|10|1|6941|157
581|1293117.0|76302.0|595.0|2|10|1|6941|157
582|4067657.0|187667.0|3191.0|1|10|1|6945|157
583|1504732.0|62546.0|878.0|2|10|1|6945|157
584|1585722.0|213136.0|3275.0|1|10|1|6946|157
585|1786815.0|167115.0|2704.0|2|10|1|6946|157
586|737521.0|68169.0|1.0|2|10|1|6947|157
587|1850162.0|0.0|3.0|1|23|1|6925|157
588|12613840.0|0.0|9.0|2|23|1|6925|157
589|839322021.0|0.0|41.0|1|23|1|6926|157
590|71889521.0|0.0|14.0|2|23|1|6926|157
591|546584937.0|0.0|60.0|1|23|1|6928|157
592|148101099.0|0.0|55.0|2|23|1|6928|157
593|621805.0|0.0|697.0|1|23|1|6931|157
594|88134.0|0.0|136.0|2|23|1|6931|157
595|1908291.0|0.0|75.0|1|23|1|6933|157
596|13703075.0|0.0|67.0|2|23|1|6933|157
597|616831.0|0.0|12.0|1|23|1|6934|157
598|35185409.0|0.0|93.0|2|23|1|6934|157
599|11032742.0|0.0|2094.0|1|23|1|6935|157
600|3803192.0|0.0|333.0|2|23|1|6935|157
601|57296443.0|0.0|33.0|1|23|1|6936|157
602|9371924.0|0.0|15.0|2|23|1|6936|157
603|1064691.0|0.0|2.0|1|23|1|6938|157
604|899403.0|0.0|2.0|2|23|1|6938|157
605|180567638.0|0.0|1.0|2|23|1|6939|157
606|3464538.0|0.0|24.0|1|23|1|6940|157
607|104865.0|0.0|3.0|2|23|1|6940|157
608|4459467.0|0.0|204.0|1|23|1|6941|157
609|1491466.0|0.0|52.0|2|23|1|6941|157
610|3894742.0|0.0|2441.0|1|23|1|6945|157
611|1126587.0|0.0|794.0|2|23|1|6945|157
612|10894102.0|0.0|5200.0|1|23|1|6946|157
613|2111270.0|0.0|2070.0|2|23|1|6946|157
614|892064.0|0.0|1.0|2|23|1|6947|157
615|4456897.0|0.0|6.0|1|1|1|6925|157
616|3300748.0|0.0|4.0|2|1|1|6925|157
617|956708992.0|0.0|42.0|1|1|1|6926|157
618|182316848.0|0.0|22.0|2|1|1|6926|157
619|3967058.0|0.0|1.0|2|1|1|6927|157
620|756913088.0|0.0|97.0|1|1|1|6928|157
621|459482400.0|0.0|72.0|2|1|1|6928|157
622|320320.0|0.0|3.0|1|1|1|6929|157
623|722435.0|0.0|401.0|1|1|1|6931|157
624|189463.0|0.0|36.0|2|1|1|6931|157
625|2846658.0|0.0|117.0|1|1|1|6933|157
626|3777465.0|0.0|58.0|2|1|1|6933|157
627|577287.0|0.0|10.0|1|1|1|6934|157
628|28704046.0|0.0|99.0|2|1|1|6934|157
629|10131064.0|0.0|1165.0|1|1|1|6935|157
630|14773791.0|0.0|1811.0|2|1|1|6935|157
631|68913800.0|0.0|64.0|1|1|1|6936|157
632|21396386.0|0.0|18.0|2|1|1|6936|157
633|166763568.0|0.0|1.0|2|1|1|6939|157
634|2876963.0|0.0|47.0|1|1|1|6940|157
635|12833482.0|0.0|207.0|2|1|1|6940|157
636|7825799.0|0.0|663.0|1|1|1|6941|157
637|2187920.0|0.0|67.0|2|1|1|6941|157
638|5032258.0|0.0|2314.0|1|1|1|6945|157
639|1195740.0|0.0|692.0|2|1|1|6945|157
640|1854599.0|0.0|3475.0|1|1|1|6946|157
641|2655422.0|0.0|2529.0|2|1|1|6946|157
642|4665382.0|0.0|4.0|2|1|1|6947|157
643|20130405.0|0.0|22.0|1|2|1|6925|157
644|60921918.0|0.0|12.0|2|2|1|6925|157
645|481891203.0|0.0|57.0|1|2|1|6926|157
646|67419651.0|0.0|19.0|2|2|1|6926|157
647|5795350.0|0.0|1.0|1|2|1|6927|157
648|1587677619.0|0.0|203.0|1|2|1|6928|157
649|396837579.0|0.0|112.0|2|2|1|6928|157
650|1524823.0|0.0|1571.0|1|2|1|6931|157
651|304710.0|0.0|88.0|2|2|1|6931|157
652|2830859.0|0.0|491.0|1|2|1|6933|157
653|2344464.0|0.0|65.0|2|2|1|6933|157
654|6925943.0|0.0|29.0|1|2|1|6934|157
655|25474901.0|0.0|106.0|2|2|1|6934|157
656|22339523.0|0.0|4130.0|1|2|1|6935|157
657|24562653.0|0.0|1423.0|2|2|1|6935|157
658|68162909.0|0.0|80.0|1|2|1|6936|157
659|38956970.0|0.0|38.0|2|2|1|6936|157
660|3860924.0|0.0|4.0|1|2|1|6938|157
661|2044227.0|0.0|90.0|1|2|1|6940|157
662|761855.0|0.0|94.0|2|2|1|6940|157
663|5575267.0|0.0|151.0|1|2|1|6941|157
664|952936.0|0.0|416.0|2|2|1|6941|157
665|6872199.0|0.0|4570.0|1|2|1|6945|157
666|1067323.0|0.0|8713.0|2|2|1|6945|157
667|3170845.0|0.0|9863.0|1|2|1|6946|157
668|12129379.0|0.0|2109.0|2|2|1|6946|157
669|652911.0|0.0|1.0|2|2|1|6947|157
670|45877880.0|0.0|25.0|1|3|1|6925|157
671|65412904.0|0.0|25.0|2|3|1|6925|157
672|1098086245.0|0.0|56.0|1|3|1|6926|157
673|141537402.0|0.0|25.0|2|3|1|6926|157
674|1240113137.0|0.0|204.0|1|3|1|6928|157
675|342483024.0|0.0|155.0|2|3|1|6928|157
676|1302406.0|0.0|3836.0|1|3|1|6931|157
677|230404.0|0.0|130.0|2|3|1|6931|157
678|4730319.0|0.0|135.0|1|3|1|6933|157
679|1314569.0|0.0|40.0|2|3|1|6933|157
680|12973887.0|0.0|79.0|1|3|1|6934|157
681|29295729.0|0.0|123.0|2|3|1|6934|157
682|15411358.0|0.0|3328.0|1|3|1|6935|157
683|4700479.0|0.0|684.0|2|3|1|6935|157
684|130099712.0|0.0|85.0|1|3|1|6936|157
685|29833247.0|0.0|19.0|2|3|1|6936|157
686|781951.0|0.0|2.0|1|3|1|6938|157
687|1607867.0|0.0|3.0|2|3|1|6938|157
688|39657348.0|0.0|4.0|2|3|1|6939|157
689|4606099.0|0.0|89.0|1|3|1|6940|157
690|2185507.0|0.0|14.0|2|3|1|6940|157
691|3698522.0|0.0|173.0|1|3|1|6941|157
692|2445134.0|0.0|137.0|2|3|1|6941|157
693|8484676.0|0.0|2977.0|1|3|1|6945|157
694|2159453.0|0.0|720.0|2|3|1|6945|157
695|2944146.0|0.0|10418.0|1|3|1|6946|157
696|7441530.0|0.0|1913.0|2|3|1|6946|157
697|36617316.0|0.0|15.0|1|4|1|6925|157
698|31064444.0|0.0|26.0|2|4|1|6925|157
699|183952208.0|0.0|35.0|1|4|1|6926|157
700|100823288.0|0.0|19.0|2|4|1|6926|157
701|1301700608.0|0.0|214.0|1|4|1|6928|157
702|287118592.0|0.0|130.0|2|4|1|6928|157
703|771358.0|0.0|108.0|1|4|1|6931|157
704|100896.0|0.0|2.0|2|4|1|6931|157
705|1607875.0|0.0|158.0|1|4|1|6933|157
706|4448829.0|0.0|72.0|2|4|1|6933|157
707|10654987.0|0.0|69.0|1|4|1|6934|157
708|27593208.0|0.0|148.0|2|4|1|6934|157
709|19337432.0|0.0|1374.0|1|4|1|6935|157
710|12534597.0|0.0|746.0|2|4|1|6935|157
711|77545704.0|0.0|71.0|1|4|1|6936|157
712|30719262.0|0.0|24.0|2|4|1|6936|157
713|2081167.0|0.0|4.0|1|4|1|6938|157
714|141197.0|0.0|1.0|2|4|1|6938|157
715|131283968.0|0.0|5.0|2|4|1|6939|157
716|6717905.0|0.0|309.0|1|4|1|6940|157
717|8407058.0|0.0|78.0|2|4|1|6940|157
718|7383381.0|0.0|174.0|1|4|1|6941|157
719|2005791.0|0.0|51.0|2|4|1|6941|157
720|7140885.0|0.0|3207.0|1|4|1|6945|157
721|2417676.0|0.0|612.0|2|4|1|6945|157
722|3760980.0|0.0|9535.0|1|4|1|6946|157
723|12008593.0|0.0|3626.0|2|4|1|6946|157
724|291.0|0.0|0.0|2|4|3|6947|157
725|44970668.0|0.0|63.0|1|5|1|6925|157
726|42687564.0|0.0|89.0|2|5|1|6925|157
727|211875040.0|0.0|21.0|1|5|1|6926|157
728|161495440.0|0.0|8.0|2|5|1|6926|157
729|705307840.0|0.0|132.0|1|5|1|6928|157
730|610032064.0|0.0|109.0|2|5|1|6928|157
731|464157.0|0.0|1.0|2|5|1|6929|157
732|949732.0|0.0|1433.0|1|5|1|6931|157
733|297314.0|0.0|85.0|2|5|1|6931|157
734|1738376.0|0.0|96.0|1|5|1|6933|157
735|458100.0|0.0|65.0|2|5|1|6933|157
736|7295823.0|0.0|130.0|1|5|1|6934|157
737|17830228.0|0.0|144.0|2|5|1|6934|157
738|11453477.0|0.0|1479.0|1|5|1|6935|157
739|8242388.0|0.0|855.0|2|5|1|6935|157
740|72190792.0|0.0|73.0|1|5|1|6936|157
741|15125054.0|0.0|17.0|2|5|1|6936|157
742|7616592.0|0.0|4.0|1|5|1|6938|157
743|25361.0|0.0|1.0|2|5|1|6938|157
744|5846552.0|0.0|142.0|1|5|1|6940|157
745|1220618.0|0.0|19.0|2|5|1|6940|157
746|150470080.0|0.0|351.0|1|5|1|6941|157
747|2935795.0|0.0|155.0|2|5|1|6941|157
748|6247690.0|0.0|2603.0|1|5|1|6945|157
749|2233219.0|0.0|772.0|2|5|1|6945|157
750|2922979.0|0.0|7617.0|1|5|1|6946|157
751|4523075.0|0.0|3102.0|2|5|1|6946|157
752|997587.0|0.0|2.0|2|5|1|6947|157
753|25004736.0|0.0|36.0|1|24|1|6925|157
754|14793176.0|0.0|20.0|2|24|1|6925|157
755|266897136.0|0.0|26.0|1|24|1|6926|157
756|6847298.0|0.0|4.0|2|24|1|6926|157
757|911610112.0|0.0|171.0|1|24|1|6928|157
758|342042688.0|0.0|100.0|2|24|1|6928|157
759|273844.0|0.0|4.0|2|24|1|6929|157
760|889624.0|0.0|968.0|1|24|1|6931|157
761|308803.0|0.0|86.0|2|24|1|6931|157
762|2932444.0|0.0|109.0|1|24|1|6933|157
763|732134.0|0.0|62.0|2|24|1|6933|157
764|11602184.0|0.0|41.0|1|24|1|6934|157
765|21737578.0|0.0|102.0|2|24|1|6934|157
766|10493503.0|0.0|1339.0|1|24|1|6935|157
767|6863823.0|0.0|380.0|2|24|1|6935|157
768|41154280.0|0.0|69.0|1|24|1|6936|157
769|6369787.0|0.0|10.0|2|24|1|6936|157
770|7740252.0|0.0|9.0|1|24|1|6938|157
771|22620328.0|0.0|4.0|2|24|1|6938|157
772|308429824.0|0.0|4.0|2|24|1|6939|157
773|4674931.0|0.0|41.0|1|24|1|6940|157
774|7196130.0|0.0|25.0|2|24|1|6940|157
775|8518349.0|0.0|802.0|1|24|1|6941|157
776|2957979.0|0.0|182.0|2|24|1|6941|157
777|4162177.0|0.0|1953.0|1|24|1|6945|157
778|1124364.0|0.0|550.0|2|24|1|6945|157
779|3747174.0|0.0|13155.0|1|24|1|6946|157
780|3170189.0|0.0|1465.0|2|24|1|6946|157
781|6198993.0|0.0|41.0|1|25|1|6925|157
782|5693068.0|0.0|25.0|2|25|1|6925|157
783|524359104.0|0.0|46.0|1|25|1|6926|157
784|36452516.0|0.0|13.0|2|25|1|6926|157
785|639282816.0|0.0|144.0|1|25|1|6928|157
786|237940080.0|0.0|113.0|2|25|1|6928|157
787|7984.0|0.0|1.0|2|25|1|6929|157
788|1274550.0|0.0|1348.0|1|25|1|6931|157
789|228396.0|0.0|55.0|2|25|1|6931|157
790|5588228.0|0.0|238.0|1|25|1|6933|157
791|1344583.0|0.0|91.0|2|25|1|6933|157
792|3136399.0|0.0|54.0|1|25|1|6934|157
793|24661340.0|0.0|114.0|2|25|1|6934|157
794|11263921.0|0.0|1266.0|1|25|1|6935|157
795|1278027.0|0.0|279.0|2|25|1|6935|157
796|18477156.0|0.0|48.0|1|25|1|6936|157
797|23860960.0|0.0|25.0|2|25|1|6936|157
798|1688744.0|0.0|2.0|1|25|1|6938|157
799|28853284.0|0.0|1.0|2|25|1|6938|157
800|269065152.0|0.0|14.0|2|25|1|6939|157
801|3057766.0|0.0|31.0|1|25|1|6940|157
802|2725596.0|0.0|8.0|2|25|1|6940|157
803|7754066.0|0.0|4246.0|1|25|1|6941|157
804|4151709.0|0.0|113.0|2|25|1|6941|157
805|5576724.0|0.0|3382.0|1|25|1|6945|157
806|1155519.0|0.0|408.0|2|25|1|6945|157
807|8791477.0|0.0|11191.0|1|25|1|6946|157
808|2205123.0|0.0|2029.0|2|25|1|6946|157
809|2256509.0|0.0|2.0|2|25|1|6947|157
810|26726834.0|0.0|77.0|1|26|1|6925|157
811|17178196.0|0.0|20.0|2|26|1|6925|157
812|375796704.0|0.0|35.0|1|26|1|6926|157
813|65659852.0|0.0|5.0|2|26|1|6926|157
814|381437248.0|0.0|115.0|1|26|1|6928|157
815|190964384.0|0.0|81.0|2|26|1|6928|157
816|410354.0|0.0|6.0|1|26|1|6929|157
817|262528.0|0.0|2.0|2|26|1|6929|157
818|1206788.0|0.0|1745.0|1|26|1|6931|157
819|56456.0|0.0|31.0|2|26|1|6931|157
820|2899531.0|0.0|279.0|1|26|1|6933|157
821|792525.0|0.0|61.0|2|26|1|6933|157
822|3946002.0|0.0|95.0|1|26|1|6934|157
823|25700962.0|0.0|154.0|2|26|1|6934|157
824|13579531.0|0.0|519.0|1|26|1|6935|157
825|1599123.0|0.0|311.0|2|26|1|6935|157
826|20571580.0|0.0|44.0|1|26|1|6936|157
827|10874902.0|0.0|18.0|2|26|1|6936|157
828|2274753.0|0.0|8.0|1|26|1|6938|157
829|12187166.0|0.0|25.0|1|26|1|6940|157
830|1408377.0|0.0|16.0|2|26|1|6940|157
831|6412944.0|0.0|10042.0|1|26|1|6941|157
832|2857666.0|0.0|284.0|2|26|1|6941|157
833|8277730.0|0.0|3292.0|1|26|1|6945|157
834|1116399.0|0.0|523.0|2|26|1|6945|157
835|6459844.0|0.0|11272.0|1|26|1|6946|157
836|3320398.0|0.0|2164.0|2|26|1|6946|157
837|1116758.0|0.0|2.0|2|26|1|6947|157
838|3198871.0|0.0|44.0|1|27|1|6925|157
839|22436456.0|0.0|17.0|2|27|1|6925|157
840|149662656.0|0.0|37.0|1|27|1|6926|157
841|130442888.0|0.0|11.0|2|27|1|6926|157
842|3489.0|0.0|1.0|2|27|1|6927|157
843|691052096.0|0.0|136.0|1|27|1|6928|157
844|143793424.0|0.0|60.0|2|27|1|6928|157
845|100724.0|0.0|12.0|1|27|1|6929|157
846|591035.0|0.0|1908.0|1|27|1|6931|157
847|133717.0|0.0|80.0|2|27|1|6931|157
848|5007568.0|0.0|304.0|1|27|1|6933|157
849|243833.0|0.0|52.0|2|27|1|6933|157
850|11645047.0|0.0|50.0|1|27|1|6934|157
851|30416796.0|0.0|174.0|2|27|1|6934|157
852|7847790.0|0.0|1749.0|1|27|1|6935|157
853|1319401.0|0.0|330.0|2|27|1|6935|157
854|17688872.0|0.0|38.0|1|27|1|6936|157
855|24912790.0|0.0|90.0|2|27|1|6936|157
856|6007193.0|0.0|3.0|1|27|1|6938|157
857|17802860.0|0.0|4.0|2|27|1|6938|157
858|12830689.0|0.0|94.0|1|27|1|6940|157
859|3125887.0|0.0|38.0|2|27|1|6940|157
860|5699574.0|0.0|206.0|1|27|1|6941|157
861|1127205.0|0.0|276.0|2|27|1|6941|157
862|4607482.0|0.0|2243.0|1|27|1|6945|157
863|800179.0|0.0|418.0|2|27|1|6945|157
864|3909402.0|0.0|14183.0|1|27|1|6946|157
865|931124.0|0.0|4148.0|2|27|1|6946|157
866|548.0|0.0|2.0|1|27|1|6947|157
867|2953243.0|0.0|15.0|2|27|1|6947|157
868|656465.0|0.0|10.0|1|28|1|6925|157
869|11380611.0|0.0|12.0|2|28|1|6925|157
870|266952224.0|0.0|25.0|1|28|1|6926|157
871|81792072.0|0.0|10.0|2|28|1|6926|157
872|1729653.0|0.0|1.0|1|28|1|6927|157
873|387105664.0|0.0|77.0|1|28|1|6928|157
874|280355648.0|0.0|90.0|2|28|1|6928|157
875|75745.0|0.0|235.0|2|28|1|6929|157
876|486676.0|0.0|869.0|1|28|1|6931|157
877|133305.0|0.0|48.0|2|28|1|6931|157
878|1119304.0|0.0|189.0|1|28|1|6933|157
879|248912.0|0.0|91.0|2|28|1|6933|157
880|3680814.0|0.0|130.0|1|28|1|6934|157
881|27262040.0|0.0|203.0|2|28|1|6934|157
882|4608816.0|0.0|1118.0|1|28|1|6935|157
883|2044645.0|0.0|6150.0|2|28|1|6935|157
884|2561191.0|0.0|13.0|1|28|1|6936|157
885|2471872.0|0.0|7.0|2|28|1|6936|157
886|14740476.0|0.0|2.0|1|28|1|6938|157
887|396898.0|0.0|5.0|2|28|1|6938|157
888|39869.0|0.0|2.0|1|28|1|6939|157
889|65145664.0|0.0|2.0|2|28|1|6939|157
890|23838524.0|0.0|41.0|1|28|1|6940|157
891|133734.0|0.0|157.0|2|28|1|6940|157
892|2067931.0|0.0|164.0|1|28|1|6941|157
893|229411.0|0.0|88.0|2|28|1|6941|157
894|3458239.0|0.0|1331.0|1|28|1|6945|157
895|945038.0|0.0|345.0|2|28|1|6945|157
896|2404957.0|0.0|9446.0|1|28|1|6946|157
897|4233381.0|0.0|4811.0|2|28|1|6946|157
898|25904.0|0.0|2.0|2|28|1|6947|157
899|350952.0|24351.0||1|6|3|6925|158
900|777646.0|38896.0||2|6|3|6925|158
901|356313.0|377510.0||1|6|3|6928|158
902|412233.0|178191.0||2|6|3|6928|158
903|327339.0|82359.0||1|6|3|6929|158
904|245208.0|15182.0||2|6|3|6931|158
905|1440829.0|121235.0||1|6|3|6931|158
906|19148.0|2306.0||1|6|3|6933|158
907|21031.0|1250.0||2|6|3|6933|158
908|1820563.0|50642.0||1|6|3|6934|158
909|1064451.0|29081.0||2|6|3|6934|158
910|191928.0|17914.0||1|6|3|6935|158
911|1821465.0|42758.0||2|6|3|6935|158
912|11653.0|107.0||4|6|3|6935|158
913|188266.0|80001.0||1|6|3|6936|158
914|276726.0|1128000.0|0.0|2|6|1|6936|158
915|413558.0|21750.0||1|6|3|6941|158
916|131083.0|14862.0||1|6|3|6946|158
917|9795.0|503.0||2|6|3|6946|158
918|418859.0|18103.0||1|7|3|6925|158
919|481290.0|34743.0||2|7|3|6925|158
920|1190484.0|428479.0||1|7|3|6928|158
921|1163199.0|515773.0||2|7|3|6928|158
922|172144.0|43788.0||1|7|3|6929|158
923|530743.0|78757.0||1|7|3|6931|158
924|115812.0|11087.0||2|7|3|6931|158
925|212183.0|10432.0||1|7|3|6933|158
926|1663090.0|65074.0||1|7|3|6934|158
927|2213894.0|64766.0||2|7|3|6934|158
928|128832.0|16301.0||1|7|3|6935|158
929|3100574.0|107715.0||2|7|3|6935|158
930|27585.0|323.0||4|7|3|6935|158
931|88695.0|450000.0||1|7|3|6936|158
932|901779.0|2020000.0||2|7|3|6936|158
933|919391.0|143104.0||1|7|3|6938|158
934|289710.0|15576.0||1|7|3|6941|158
935|622240.0|15076.0||1|7|3|6946|158
936|106.0|4.0||2|7|3|6946|158
937|98.0|||2|7|3|6947|158
938|170869.0|7800.0|2.0|1|8|1|6925|158
939|790448.0|19000.0|2.0|2|8|1|6925|158
940|65737.0|1.0||1|8|3|6928|158
941|5440724.0|2996001.0||2|8|3|6928|158
942|62721.0|610.0|66.0|1|8|1|6929|158
943|651749.0|97662.0|14210.0|1|8|1|6931|158
944|105135.0|10251.0|1387.0|2|8|1|6931|158
945|5136184.0|502757.0|216.0|1|8|1|6934|158
946|1809347.0|87670.0|118.0|2|8|1|6934|158
947|319468.0|17787.0|294.0|1|8|1|6935|158
948|3342789.0|86687.0|2500.0|2|8|1|6935|158
949|24905.0|205.0|17.0|4|8|1|6935|158
950|1262060.0|2000000.0||2|8|3|6936|158
951|474322.0|176001.0|1.0|1|8|1|6936|158
952|544.0|74.0|25.0|1|8|1|6938|158
953|478.0|5.0|13.0|2|8|1|6938|158
954|191914.0|16201.0|3.0|1|8|1|6940|158
955|4377814.0|607788.0|1.0|2|8|1|6940|158
956|3904.0|210.0|9.0|1|8|1|6941|158
957|5852707.0|43000.0|53.0|2|8|1|6941|158
958|2499.0|22.0|53.0|1|8|1|6945|158
959|47826.0|3401.0|22096.0|1|8|1|6946|158
960|683425.0|308452.0|414.0|2|8|1|6946|158
961|2277.0|30.0||2|8|3|6947|158
962|21447181.0|2299802.0|5.0|1|11|1|6925|158
963|10826041.0|1350000.0|1.0|2|11|1|6925|158
964|43.0|1.0||2|11|3|6927|158
965|4197436.0|1500000.0||2|11|3|6928|158
966|102317.0|1101320.0||1|11|3|6928|158
967|171877.0|3969.0|211.0|1|11|1|6929|158
968|701961.0|88768.0|12884.0|1|11|1|6931|158
969|137699.0|9848.0|8026.0|2|11|1|6931|158
970|83876.0|4332.0|62.0|1|11|1|6933|158
971|3660866.0|144962.0|48.0|1|11|1|6934|158
972|3466239.0|73138.0|32.0|2|11|1|6934|158
973|29115.0|210.0|18.0|4|11|1|6935|158
974|621015.0|19163.0|138.0|1|11|1|6935|158
975|3659594.0|81697.0|1650.0|2|11|1|6935|158
976|73084.0|250000.0||1|11|3|6936|158
977|203365.0|504200.0||2|11|3|6936|158
978|3386.0|257.0|185.0|1|11|1|6938|158
979|34283.0|1800.0|1.0|1|11|1|6940|158
980|688.0|||1|11|3|6941|158
981|42699.0|657.0|1.0|1|11|1|6945|158
982|156309.0|40976.0|26094.0|1|11|1|6946|158
983|93925.0|66113.0|47.0|2|11|1|6946|158
984|3219012.0|108559.0|180.0|1|12|1|6925|158
985|7282.0|550.0|1.0|2|12|1|6925|158
986|24452.0|||1|12|3|6926|158
987|13785819.0|2790000.0|7600.0|2|12|1|6928|158
988|140357.0|17161.0|8.0|1|12|1|6929|158
989|1066811.0|86645.0|14373.0|1|12|1|6931|158
990|359655.0|11331.0|5346.0|2|12|1|6931|158
991|209250.0|3691.0|2.0|1|12|1|6933|158
992|17867.0|853.0|1.0|2|12|1|6933|158
993|1817646.0|30300.0|65.0|1|12|1|6934|158
994|1383033.0|49534.0|71.0|2|12|1|6934|158
995|1151443.0|28446.0|79.0|1|12|1|6935|158
996|2556491.0|49665.0|781.0|2|12|1|6935|158
997|4113.0|||1|12|3|6936|158
998|4885.0|8000.0|1.0|2|12|1|6936|158
999|1363.0|128.0|121.0|1|12|1|6938|158
1000|5760.0|28.0|25.0|1|12|1|6940|158
1001|13891.0|293.0|189.0|1|12|1|6941|158
1002|10763.0|85.0|5.0|1|12|1|6945|158
1003|101613.0|2943.0|22808.0|1|12|1|6946|158
1004|84107.0|411.0|42.0|2|12|1|6946|158
1005|7820030.0|489963.0||2|13|3|6925|158
1006|2380183.0|96971.0|13.0|1|13|1|6925|158
1007|1211096.0|40100.0||1|13|3|6926|158
1008|863964.0|127905.0||1|13|3|6928|158
1009|16671132.0|2790000.0|7600.0|2|13|1|6928|158
1010|24623.0|5423.0||1|13|3|6929|158
1011|592731.0|54529.0|11545.0|1|13|1|6931|158
1012|130764.0|20853.0|10850.0|2|13|1|6931|158
1013|85414.0|2190.0|3.0|1|13|1|6933|158
1014|2138142.0|66931.0|118.0|1|13|1|6934|158
1015|1302654.0|27298.0|143.0|2|13|1|6934|158
1016|377934.0|16070.0|14.0|1|13|1|6935|158
1017|1925997.0|23729.0|1106.0|2|13|1|6935|158
1018|288249.0|29897.0||1|13|3|6936|158
1019|258834.0|600000.0|0.0|2|13|1|6936|158
1020|18.0|1.0||1|13|3|6938|158
1021|76337.0|4104.0|195.0|1|13|1|6941|158
1022|696.0|37.0|1.0|2|13|1|6941|158
1023|26414.0|974.0|20.0|1|13|1|6945|158
1024|75116.0|1766.0|422.0|1|13|1|6946|158
1025|64441.0|710.0|50.0|2|13|1|6946|158
1026|1984374.0|185148.0||2|14|3|6925|158
1027|174.0|55.0||1|14|3|6927|158
1028|180.0|55.0||2|14|3|6927|158
1029|74017546.0|11576000.0||2|14|3|6928|158
1030|1157.0|24.0||1|14|3|6929|158
1031|737970.0|59266.0||1|14|3|6931|158
1032|99342.0|13352.0||2|14|3|6931|158
1033|185380.0|9897.0||1|14|3|6933|158
1034|256883.0|15996.0||2|14|3|6933|158
1035|2247041.0|60772.0||1|14|3|6934|158
1036|173164.0|3855.0||2|14|3|6934|158
1037|38898.0|4987.0||1|14|3|6935|158
1038|2163972.0|58753.0||2|14|3|6935|158
1039|719250.0|||1|14|3|6936|158
1040|371247.0|700000.0||2|14|3|6936|158
1041|84098.0|15100.0||1|14|3|6938|158
1042|70070.0|2699.0||1|14|3|6941|158
1043|41912.0|1488.0|13.0|1|14|1|6945|158
1044|35665.0|1491.0||1|14|3|6946|158
1045|891.0|60.0||2|14|3|6946|158
1046|11263.0|||1|15|3|6925|158
1047|995.0|||1|15|3|6928|158
1048|63941165.0|10207110.0||2|15|3|6928|158
1049|1164710.0|82913.0|9753.0|1|15|1|6931|158
1050|58547.0|31654.0|2252.0|2|15|1|6931|158
1051|95424.0|3913.0||1|15|3|6933|158
1052|204389.0|19069.0|147.0|2|15|1|6933|158
1053|3205304.0|196365.0|119.0|1|15|1|6934|158
1054|114689.0|4745.0|2.0|2|15|1|6934|158
